filename,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9
006775.png,2.3798656911822036e-07,0.0009813255164772272,0.0006062751053832471,0.0012919544242322445,0.00010798945731949061,0.00026659751893021166,0.00025466320221312344,0.9940641522407532,0.0007424198556691408,0.0016843770863488317
036451.png,0.00022358997375704348,0.0016323665622621775,0.00011494705540826544,0.9940233826637268,0.0007941011572256684,0.00011917146912310272,0.0025860758032649755,4.817006629309617e-05,0.0003915539709851146,6.658667552983388e-05
028769.png,0.0015686135739088058,0.0001931032893480733,0.0005618066643364727,0.0007750223157927394,0.0004981892416253686,0.00030392681946977973,0.0002343928354093805,0.9939727187156677,0.0002123872982338071,0.0016798014985397458
096658.png,0.0004035924794152379,0.00027742580277845263,0.0007275130483321846,0.00014449693844653666,0.001388418022543192,0.9939364790916443,0.001976295839995146,0.0010130824521183968,0.00010812954133143649,2.4558801669627428e-05
066382.png,0.0005291732959449291,0.0003532695700414479,9.91330889519304e-05,0.9939267039299011,0.0023280088789761066,0.0001802391343517229,0.0002767853729892522,7.281742728082463e-05,0.0020625870674848557,0.0001712176890578121
049907.png,7.469586853403598e-05,0.00025568835553713143,0.00018423724395688623,0.0002723592915572226,0.001042395830154419,0.00012160395999671891,0.00024159514578059316,0.0029313068371266127,0.0010057655163109303,0.9938703775405884
045698.png,0.00029260595329105854,0.0007557839853689075,0.0002794036699924618,0.00030559886363334954,0.0002336464822292328,0.9937849044799805,0.0040712603367865086,5.273890565149486e-05,0.00019420933676883578,2.975100142066367e-05
059229.png,0.0003158290928695351,0.0001258174452232197,0.00023241560847964138,0.0004497434420045465,0.0011366253020241857,0.9937103986740112,0.0014278518501669168,0.002384985564276576,7.573733455501497e-05,0.00014059504610486329
034518.png,0.001788861583918333,0.0020308324601501226,0.0013687858590856194,0.0006049424409866333,0.00025614083278924227,0.00018368968449067324,1.2597536624525674e-05,0.9935699701309204,6.676418706774712e-05,0.00011752182763302699
089017.png,0.0007521781953983009,0.00023021359811536968,0.9935368895530701,0.0001507895503891632,7.029807602521032e-05,0.004339737351983786,0.0008256894070655107,3.871203807648271e-05,4.494830864132382e-05,1.0559529073361773e-05
029089.png,0.001258093980140984,0.00011585390166146681,4.999979501008056e-05,0.0002655399439390749,3.0360641176230274e-05,0.9935362935066223,1.4780940546188504e-05,0.004264369141310453,0.00037419289583340287,9.045465412782505e-05
013403.png,0.00011967069440288469,0.0019423423800617456,0.00013925095845479518,0.0003138577740173787,5.874294583918527e-05,0.003874345915392041,1.0243764336337335e-05,0.9934579730033875,5.287961903377436e-05,3.0822942790109664e-05
000211.png,8.15162366052391e-06,0.0010967215057462454,0.0001578621013322845,0.00026331149274483323,0.00019091134890913963,0.9934178590774536,0.002731066895648837,0.0019368997309356928,4.207546589896083e-05,0.00015508658543694764
012663.png,1.5923656974337064e-05,0.0001035646055242978,0.0007661049021407962,0.0001249710185220465,0.00028691478655673563,0.005185789428651333,1.5445075405295938e-05,0.9934033751487732,1.1934745089092758e-05,8.603676542406902e-05
071188.png,0.0007626336882822216,0.0013807608047500253,0.0029689751099795103,9.08187503227964e-05,0.00016115664038807154,0.9933934807777405,6.391225178958848e-05,0.0010384757770225406,0.0001289062638534233,1.0984096661559306e-05
008324.png,0.00020237859280314296,0.0011232575634494424,0.00013867489178664982,0.00022837583674117923,0.003925945609807968,0.9933187961578369,0.0007901189965195954,1.8435735910315998e-05,0.00023302476620301604,2.1030791685916483e-05
010411.png,0.0020416630432009697,0.0012772752670571208,0.0020142393186688423,0.0002628317743074149,0.00011365295358700678,0.9931562542915344,0.00013223702262621373,0.0005252909031696618,0.00046728449524380267,9.219378625857644e-06
013476.png,3.20845065289177e-05,2.8726759410346858e-05,0.9930056929588318,0.00035037717316299677,0.00011797586921602488,0.003027420025318861,0.003377676010131836,3.726442082552239e-05,1.9920924387406558e-05,2.8249621664144797e-06
078118.png,0.00027980265440419316,0.0005035122158005834,0.0008643530891276896,0.0005527730099856853,0.00042715537711046636,0.9928398132324219,0.0016683753347024322,0.0013255808735266328,0.0014735913136973977,6.505944475065917e-05
031039.png,0.0043767523020505905,0.00010693611693568528,6.123520142864436e-05,0.0004072856099810451,0.0002705879742279649,0.9928115010261536,0.00011484754941193387,0.0016301791183650494,0.00017906140419654548,4.163693301961757e-05
018579.png,0.0001551153982290998,0.00012437299301382154,0.0002778440248221159,0.00033958794665522873,0.0001411329285474494,0.9927926063537598,0.0026307750958949327,0.00019408870139159262,0.003307339269667864,3.7189478462096304e-05
032043.png,0.0004138612130191177,7.338895375141874e-05,3.41849954565987e-05,0.0006503745680674911,0.005001590587198734,0.9926969408988953,5.897423761780374e-05,0.000967522501014173,9.07660651137121e-05,1.2239754141774029e-05
001646.png,0.00013298416160978377,0.0011554472148418427,0.00040321319829672575,0.0017198800342157483,6.78382275509648e-05,0.99269038438797,0.00031741225393489003,0.0005186430644243956,0.0029341685585677624,6.009950448060408e-05
040524.png,0.0007712612277828157,0.0001537487842142582,0.9926379919052124,0.0002797142951749265,0.0001357349829049781,0.005520090460777283,0.00041585968574509025,1.7364302038913593e-05,4.599900057655759e-05,2.2188662114785984e-05
001194.png,0.00012684473767876625,0.0006731018074788153,0.0017885477282106876,0.001453789067454636,0.0007368569495156407,0.0011621492449194193,4.982460450264625e-05,0.9925962686538696,9.522227628622204e-05,0.0013174032792448997
040263.png,0.005204759072512388,0.0002557580592110753,0.00010512017615837976,0.0007507582777179778,0.0006737838266417384,0.9924637079238892,0.00010949318675557151,0.00015392333443742245,0.0002664842759259045,1.6161058738362044e-05
004830.png,7.705243478994817e-05,0.0012548135127872229,0.00031125484383665025,0.00012054287071805447,4.688408080255613e-05,0.992421567440033,0.0055388654582202435,7.863745850045234e-05,0.00014274794375523925,7.579171779070748e-06
007370.png,0.004587274044752121,0.0006206253310665488,0.00048771032015793025,0.0002347035042475909,0.00011478464875835925,0.9923690557479858,0.0008566564647480845,0.0001728675124468282,0.00047722080489620566,7.913477747933939e-05
020526.png,9.056681301444769e-05,0.001371428370475769,0.0012189317494630814,9.185162343783304e-05,0.0026201666332781315,0.9923576712608337,0.001839387696236372,0.00019481926574371755,0.00020586456230375916,9.323932317784056e-06
063219.png,4.3000811274396256e-05,0.00025080921477638185,0.0017813894664868712,0.001158126862719655,0.0008349231793545187,0.0023048806469887495,0.0006769291358068585,0.9923382997512817,0.000308274436974898,0.0003033883112948388
096768.png,0.00010530247527640313,6.855797255411744e-05,7.973125320859253e-05,0.00018427535542286932,0.0011189940851181746,0.9922356009483337,0.0004449822590686381,0.005666093900799751,2.7458087060949765e-05,6.902494351379573e-05
039699.png,0.0024032152723520994,0.0005118514527566731,0.001898934249766171,0.0001359814195893705,0.00012489012442529202,0.9921790361404419,0.0024369782768189907,0.00018770125461742282,9.806852176552638e-05,2.321102329005953e-05
056609.png,0.0025015510618686676,0.0002713046851567924,0.00010683985601644963,0.0008560775313526392,0.00045783218229189515,0.9921544194221497,0.00041187292663380504,0.0030517212580889463,0.00015656246978323907,3.1872270483290777e-05
011616.png,0.003051402745768428,4.7297518904088065e-05,5.160015280125663e-05,0.0004603701236192137,9.770849283086136e-05,0.9921445250511169,0.0034596617333590984,0.00038027469418011606,0.00029434054158627987,1.2739562407659832e-05
047627.png,0.00010123435640707612,0.0009315995266661048,0.0010476907482370734,0.00032178135006688535,0.0006309513701125979,0.004509437829256058,0.00015715007612016052,0.9921432733535767,6.602413486689329e-05,9.079912706511095e-05
084380.png,0.0011532872449606657,0.003472875338047743,0.0004405601939652115,0.9919764399528503,0.0018226568354293704,0.0002093028015224263,0.0003868294588755816,0.00016079421038739383,0.0002678995078895241,0.00010932488657999784
057224.png,2.7886526368092746e-06,0.00033522190642543137,0.004566103685647249,0.0004495306347962469,0.0015124116325750947,0.0004531112208496779,1.3944259990239516e-05,0.9919722080230713,1.598662493051961e-05,0.0006787162856198847
020026.png,0.0055709416046738625,0.0001844724320108071,0.00015653090667910874,0.0012259023496881127,0.0002085114101646468,0.991927981376648,0.00010553228639764711,0.00024802255211398005,0.0003510005190037191,2.1087242203066126e-05
092303.png,0.00030349253211170435,0.003576850052922964,0.00010062174260383472,0.0002145264734281227,0.00019680405966937542,0.9918124675750732,0.0012802969431504607,0.0009659788920544088,0.0015034168027341366,4.547825301415287e-05
024005.png,0.0015032363589853048,0.00047410858678631485,0.0016301627038046718,0.0003402995062060654,0.001763606327585876,0.9916919469833374,0.00015357309894170612,0.0006348044262267649,0.0017523409333080053,5.600275835604407e-05
094196.png,0.00038657491677440703,0.00044112070463597775,0.001293976791203022,0.00018647364049684256,0.000609604932833463,0.9916640520095825,0.004042824264615774,0.00037116941530257463,0.0007014903239905834,0.00030276173492893577
007347.png,9.93393114185892e-05,0.00010807693615788594,0.0002766094112303108,0.0002965500461868942,0.0009974837303161621,0.9916118383407593,0.005813975818455219,0.0006536058499477804,4.118620927329175e-05,0.00010125552216777578
006478.png,1.2283298019610811e-05,0.00023466860875487328,0.0002988980268128216,0.00024311528250109404,0.0007696226821281016,0.00216661486774683,0.00026929122395813465,0.9915367364883423,0.0009553974959999323,0.003513398813083768
003415.png,9.5901865279302e-05,0.000288855197140947,0.0004576836945489049,0.0002920603728853166,0.0006710089510306716,0.9913569688796997,0.004473550710827112,0.0019488424295559525,0.00022417382569983602,0.00019092818547505885
043056.png,2.7641641281661578e-05,0.0002818108769133687,0.0019593709148466587,0.0003654983011074364,0.0017818224150687456,0.0038728732615709305,0.0002497027162462473,0.9913525581359863,3.945701246266253e-05,6.926942296558991e-05
068234.png,0.0011738631874322891,0.0007639361429028213,9.049033542396501e-05,0.0005298984469845891,0.00013640511315315962,0.00028268861933611333,0.0004926741239614785,0.9913061261177063,0.0046401247382164,0.0005838259239681065
071441.png,6.87173906044336e-06,0.00025698859826661646,0.00019010600226465613,0.00020093735656701028,0.0005135205574333668,7.006848318269476e-05,1.8516433556214906e-05,0.0024879996199160814,0.005305689759552479,0.9909494519233704
081121.png,0.0004128160362597555,0.00029300915775820613,2.463729470036924e-05,0.0011346867540851235,0.0005488562164828181,0.00048031253390945494,0.006305511109530926,0.9907482266426086,2.4290235160151497e-05,2.769778438960202e-05
063572.png,0.0004344834596849978,0.0023996036034077406,0.9903772473335266,0.00116928038187325,0.00021972204558551311,0.0009691573213785887,0.004219444002956152,2.6068473744089715e-05,0.00015045341569930315,3.454700708971359e-05
018133.png,5.124984454596415e-07,8.149306086124852e-05,5.813918323838152e-05,0.00030317436903715134,0.00252264435403049,0.0006900381413288414,6.560546171385795e-05,0.0002257997402921319,0.005841955542564392,0.9902106523513794
090970.png,0.00041418892215006053,0.0003483658656477928,0.0006463043391704559,0.9895842671394348,0.005896548740565777,0.0019279677653685212,0.00039245712105184793,5.323784353095107e-05,0.000527633004821837,0.00020905928977299482
039193.png,0.0001619632530491799,0.005449229851365089,0.0003339849063195288,0.9894198179244995,0.0011688466183841228,0.0012440333375707269,0.00043602424557320774,0.00016981002409011126,0.0014663347974419594,0.00014990814088378102
006298.png,0.0003809735062532127,0.00021633479627780616,9.012036753119901e-05,0.0025613734032958746,5.929845792707056e-05,0.003662135684862733,6.678770296275616e-05,0.0012853327207267284,0.989325761795044,0.002351952949538827
079386.png,1.7477436813351233e-06,0.009823163971304893,5.707192394766025e-05,0.00020062569819856435,9.318575393990614e-06,0.0006168998661451042,5.790020622953307e-06,0.9892228841781616,9.669624887465034e-06,5.287016028887592e-05
057606.png,0.0002857421350199729,0.00023383775260299444,5.683748167939484e-05,0.9891319870948792,0.004464227706193924,6.086639768909663e-05,0.0006335477810353041,0.0001789969828678295,0.004747341852635145,0.00020650835358537734
086112.png,0.00012612930731847882,0.00033775201882235706,0.0005184579640626907,0.9885380268096924,0.0092964768409729,0.000332526775309816,0.00015984383935574442,9.674220200395212e-05,0.0003319285751786083,0.0002620780433062464
032158.png,0.000808078097179532,0.0017918252851814032,0.00036408344749361277,0.988493025302887,0.006786643993109465,0.0002476641384419054,0.0002321560023119673,0.00020908382430206984,0.0009596709278412163,0.00010778377327369526
010075.png,4.888531475444324e-05,0.00023229848011396825,0.00016098811465781182,0.0001695496030151844,0.0002388377470197156,0.006736278999596834,8.935292134992778e-05,0.9882510304450989,0.003420925233513117,0.0006518536247313023
066993.png,0.0005204773624427617,0.0007357335416600108,4.0218081267084926e-05,0.9881018400192261,0.00038002984365448356,0.0001175082943518646,0.008992261253297329,5.7207667850889266e-05,0.0009352749912068248,0.00011952839122386649
076066.png,0.0001529338478576392,0.00038796846638433635,0.0012835265370085835,0.000460872077383101,0.0029465167317539454,0.006148342974483967,0.00018797929806169122,0.9879209995269775,0.0002563097805250436,0.0002546087489463389
048148.png,0.00017186562763527036,0.0025593156460672617,8.871572208590806e-05,0.001855614478699863,0.003555272938683629,0.0024274250026792288,0.0005204474437050521,0.9879019260406494,0.0007554014446213841,0.00016399157175328583
075310.png,4.8897582018980756e-05,0.00813525915145874,0.0007401779294013977,0.0006568262469954789,0.0009160413756035268,0.0015576720470562577,2.104680061165709e-05,0.9876962304115295,2.5570205252734013e-05,0.00020222170860506594
068877.png,1.4424119854083983e-06,0.009806321002542973,0.0014271405525505543,0.0007311064400710166,0.00024161156034097075,7.68786994740367e-05,2.250054785690736e-05,0.9875356554985046,7.166849172790535e-06,0.00015024867025204003
056562.png,2.696883530006744e-05,0.00033123503089882433,0.0005704083596356213,5.4498294048244134e-05,6.220452632987872e-05,0.011202273890376091,6.673335883533582e-05,0.9875220656394958,4.341925523476675e-05,0.00012008831981802359
010500.png,0.004703893791884184,0.0011281680781394243,0.9874643087387085,0.000688781205099076,0.0014183424646034837,0.0002806060074362904,0.004261594265699387,1.2862260518886615e-05,2.648369991220534e-05,1.4906573596817907e-05
091283.png,0.00020294506975915283,0.00933335442095995,0.0015685290563851595,0.0003767620655708015,0.00018547161016613245,0.0008101592538878322,6.404939540516352e-06,0.9869883060455322,5.989721103105694e-05,0.0004681795835494995
070628.png,0.0014887313591316342,0.00022428762167692184,0.00019350943330209702,0.001612248015590012,0.00022721818822901696,0.0048995837569236755,0.0006608542753383517,0.0011318743927404284,0.986927330493927,0.0026343674398958683
004500.png,0.0006502066971734166,0.00047107916907407343,0.9864511489868164,0.0016051378333941102,0.006702706683427095,0.0024432088248431683,0.00068675447255373,0.00017861775995697826,0.0007098140777088702,0.00010127074347110465
094069.png,0.001302438322454691,0.005898423492908478,0.00247737648896873,0.0002515063970349729,0.0007925068493932486,0.002536959247663617,0.0001515737094450742,0.9863504767417908,0.00011591275688260794,0.0001228687760885805
031561.png,0.0015813952777534723,0.00267196586355567,0.9862418174743652,0.0030509443022310734,0.0007337203714996576,0.0031946173403412104,0.00236933003179729,6.792556814616546e-05,5.170521399122663e-05,3.6557859857566655e-05
077256.png,1.1168894161528442e-05,0.0019033062271773815,0.009286937303841114,0.0014168067136779428,0.0006177074392326176,0.0002802131639327854,9.368459359393455e-06,0.9862388968467712,1.7652448150329292e-05,0.00021795608336105943
068237.png,0.0004378356970846653,0.0060066524893045425,0.001069001154974103,0.9862279295921326,0.0021748708095401525,0.0001428007089998573,4.561103924061172e-05,0.001931093051098287,0.001508397632278502,0.0004558021028060466
071720.png,0.00045208664960227907,0.005289825610816479,0.00047686175093986094,0.9861136078834534,0.0013812968973070383,0.0004203889984637499,0.0008378000929951668,0.0002145761245628819,0.003187221474945545,0.0016264868900179863
079732.png,0.0014694065321236849,0.003330040257424116,0.0008697377634234726,0.003933391533792019,0.0021369801834225655,0.0006727583822794259,0.000385407533030957,0.9859157800674438,8.393363532377407e-05,0.001202636631205678
029110.png,0.00020905508426949382,0.000485164113342762,7.14706548023969e-05,0.001302554621361196,0.0035725890193134546,0.004830436315387487,0.00033611556864343584,0.9856396913528442,0.0021473763044923544,0.0014054480707272887
011221.png,0.0013768300414085388,0.0023392674047499895,0.9856112003326416,0.0009488523355685174,0.00032422924414277077,0.003856060793623328,0.005256432108581066,6.051518357708119e-05,0.00018328841542825103,4.322103995946236e-05
081919.png,0.00017835028120316565,0.0007745336624793708,0.00935475341975689,0.0014601777074858546,0.00030781334498897195,0.0010268607875332236,6.425558967748657e-05,0.985451340675354,0.0003363370196893811,0.0010456618620082736
047249.png,0.004254477564245462,0.0018592836568132043,0.0006784716970287263,0.0010092932498082519,0.00024403256247751415,0.006584906484931707,6.977821612963453e-05,0.9848728179931641,0.00030503899324685335,0.00012190747656859457
001412.png,0.0002672230184543878,0.0009330477332696319,2.5444072889513336e-05,0.002807863522320986,0.00020336815214250237,0.006683513056486845,0.0009222768130712211,0.00039065771852619946,0.984796404838562,0.002970227738842368
040812.png,0.0005130921490490437,0.00024456638493575156,0.00019031162082683295,0.9844862222671509,0.0005064528086222708,0.000419903575675562,0.00026682871975935996,8.386126137338579e-05,0.013079896569252014,0.00020878671784885228
015152.png,0.002807918470352888,0.00017746776575222611,0.9843959808349609,0.0005206361529417336,0.00027661272906698287,0.0004343397740740329,0.010901986621320248,0.0002526071039028466,0.00019872792472597212,3.369058686075732e-05
056929.png,0.00022152959718368948,0.0016304313903674483,0.01009261142462492,0.9838364720344543,0.0012237527407705784,6.5464417275507e-05,0.0003270073211751878,0.0004688503104262054,0.0017475259955972433,0.00038635486271232367
077653.png,2.1076124539831653e-05,0.003532834816724062,0.00647921534255147,0.0031522170174866915,0.0005366088589653373,0.00045318910269998014,2.8276792363612913e-05,0.9837686419487,9.349936590297148e-05,0.0019344387110322714
064037.png,0.00016756901459302753,0.002631124574691057,0.00017104798462241888,0.9837403893470764,0.004799360875040293,0.00030519714346155524,0.005763515364378691,0.0008528568432666361,0.0013047687243670225,0.00026417672052048147
095937.png,0.0017525379080325365,0.009777281433343887,0.9836042523384094,0.000529215787537396,0.0007346614147536457,0.0013188300654292107,0.0021151560358703136,5.6420427426928654e-05,9.496830170974135e-05,1.6690799384377897e-05
089062.png,0.002429618965834379,0.0037432557437568903,0.0005608178325928748,0.983182430267334,0.0036263654474169016,0.0007004205835983157,0.0005554477102123201,0.00018038586131297052,0.004660225939005613,0.0003609623818192631
060526.png,0.00060659070732072,0.0010144937550649047,8.438833901891485e-05,0.9830092787742615,0.01314987801015377,0.0004441691271495074,0.0010287960758432746,0.0001291717344429344,0.0004659813712351024,6.735799979651347e-05
029439.png,0.006879752967506647,0.004078681115061045,0.0003188262926414609,0.0035576634109020233,0.0013695278903469443,7.484076922992244e-05,0.00016534955648239702,0.9828876256942749,0.00040319585241377354,0.0002645334170665592
090645.png,0.0023167841136455536,0.004242443945258856,0.002449267078191042,0.0006720037781633437,0.0005992409423924983,0.006513936445116997,4.621009065886028e-05,0.9828517436981201,0.00010958909115288407,0.00019884049834217876
074744.png,0.001204613596200943,0.004537518601864576,0.0006994827999733388,0.001161316642537713,0.000791414175182581,0.0014664934715256095,0.0011986865429207683,0.9828128218650818,0.0006698612123727798,0.005457774735987186
072908.png,2.9258666472742334e-05,0.00821666605770588,0.0018367180600762367,0.0017239656299352646,0.00017624429892748594,0.005242077633738518,0.00012972149124834687,0.9825118780136108,3.236129123251885e-05,0.00010110661969520152
094564.png,6.5689282564562745e-06,0.001002745470032096,0.0002371983282500878,0.0013494128361344337,0.0050026061944663525,0.00566833047196269,3.834881499642506e-05,0.9824761152267456,0.0005400437512435019,0.003678607987239957
052745.png,9.383865290146787e-06,0.0017169793136417866,0.0002835388877429068,0.0021120200399309397,0.001012887922115624,0.0004204361466690898,8.91725139808841e-05,0.008596714586019516,0.9824331998825073,0.0033256683964282274
032440.png,0.001075917505659163,0.0009181320783682168,0.9824193716049194,0.0012460686266422272,0.0007946789846755564,0.01256203930824995,0.0008214504923671484,3.892773747793399e-05,9.303008118877187e-05,3.032441236427985e-05
007033.png,5.9057776525150985e-05,0.0042887539602816105,0.0032006585970520973,0.0005425074486993253,0.00040553908911533654,0.008373379707336426,0.00013970864529255778,0.9823088049888611,8.198280556825921e-05,0.0005996180698275566
020627.png,0.0011947366874665022,0.0011974833905696869,0.002153788460418582,0.00036211786209605634,0.0006075719720683992,0.010984903201460838,5.9961228544125333e-05,0.9822295904159546,0.0004182261473033577,0.0007916343165561557
021304.png,0.000449811399448663,0.0007524967659264803,0.00015516050916630775,0.006813380867242813,0.0005556625546887517,0.005320059135556221,0.0024497767444700003,0.0002182445168728009,0.9822138547897339,0.0010715830139815807
095954.png,0.006403965875506401,0.0033899974077939987,0.00027533964021131396,0.982030987739563,0.0005020716926082969,0.0005917605594731867,0.0013214071514084935,0.00033583692857064307,0.004591092932969332,0.0005574966198764741
064031.png,0.0012949033407494426,0.0002350627037230879,3.180117710144259e-05,0.004307732917368412,0.010729060508310795,0.0011118442052975297,0.00023825649986974895,0.9817187190055847,0.00018815258226823062,0.00014435325283557177
030759.png,2.444672463752795e-05,0.0013437452726066113,3.797141107497737e-05,0.00041509210132062435,9.788197348825634e-05,0.013309487141668797,1.98050861399679e-06,0.981671154499054,0.0027726246044039726,0.0003256608615629375
014675.png,0.0015227932017296553,0.00089733098866418,0.00018575538706500083,0.0018351819599047303,0.008881734684109688,0.003986441530287266,0.00015178519242908806,0.9815319776535034,0.00035347716766409576,0.0006536033470183611
093063.png,1.4434212062042207e-05,0.0015511605888605118,0.009492817334830761,0.0024437950924038887,0.0017399000935256481,0.0013888676185160875,0.0004741345765069127,0.9814422726631165,3.8953236071392894e-05,0.0014137094840407372
093408.png,0.0004154568596277386,0.0002594536344986409,0.9812014102935791,0.004360711667686701,0.0019595366902649403,0.0017465542769059539,0.009591301903128624,0.00021785996796097606,0.00020598905393853784,4.1728620999492705e-05
010549.png,8.470527973258868e-05,0.0015998262679204345,0.0003924621851183474,0.004498743452131748,0.0009016697877086699,0.0038748541846871376,0.00021949308575131,0.9811977744102478,0.004066131543368101,0.0031643935944885015
091526.png,0.0001898727787192911,0.0005461709224618971,0.0002383471728535369,0.9811908602714539,0.0009601975325495005,0.0011494947830215096,0.0007242606952786446,0.001916422275826335,0.012822600081562996,0.00026181162684224546
085722.png,0.010063232854008675,0.0004150883760303259,0.00012307227007113397,0.0052190860733389854,0.0009364322759211063,0.0001373846607748419,0.0006894925027154386,0.9810989499092102,0.0006035723490640521,0.0007137030479498208
012470.png,0.00037765776505693793,0.010099140927195549,0.00467263488098979,0.0008806749247014523,0.00041434538434259593,0.001982394838705659,0.0003977586457040161,0.9810189008712769,7.113850733730942e-05,8.530647028237581e-05
037897.png,4.110926965950057e-05,0.0019825007766485214,9.942444739863276e-05,0.9808261394500732,0.015001079998910427,0.0001796032884158194,0.00087664311286062,5.9548856370383874e-05,0.0005206826026551425,0.0004132563772145659
065304.png,0.0003755193902179599,0.0013784340117126703,0.004100855439901352,0.0002919217513408512,0.004791976884007454,0.005376582965254784,0.0021952129900455475,0.980793833732605,0.00021869079500902444,0.00047699137940071523
078886.png,4.513469775702106e-06,0.010677771642804146,0.00011001002712873742,0.9804344773292542,0.0006416360265575349,0.00028919585747644305,0.007516548503190279,1.4591949366149493e-05,0.0001767549110809341,0.00013451320410240442
086595.png,0.006694085896015167,0.0026205580215901136,0.0026900682132691145,0.9802210330963135,0.002583656692877412,0.0013708819169551134,0.00038876765756867826,0.0005208061775192618,0.0022251142654567957,0.0006850498612038791
036371.png,0.00031267208396457136,0.006695630960166454,0.0004256474494468421,0.0011087598977610469,0.0014762852806597948,0.009171491488814354,0.00010485286475159228,0.9801307916641235,0.0003687606658786535,0.00020501977996900678
067912.png,5.2608869737014174e-05,0.0007753880345262587,0.00026057203649543226,0.00022885730140842497,0.00034031918039545417,0.018055761232972145,5.470113319461234e-05,0.9797384738922119,3.968437886214815e-05,0.0004536980704870075
092348.png,0.0008740347693674266,0.0019924493972212076,0.001955574844032526,0.009522415697574615,0.0010823269840329885,0.0025645724963396788,0.0007978710345923901,0.979684591293335,0.00011698636808432639,0.0014092369237914681
013689.png,0.0048208096995949745,0.003030376974493265,0.00020212118397466838,0.003712989389896393,0.0010886264499276876,0.005141527391970158,0.0004120447556488216,0.979669451713562,0.00021686733816750348,0.0017051766626536846
004579.png,0.0015353694325312972,0.006363470572978258,0.0005484737339429557,0.9794288277626038,0.0027909644413739443,0.0008125357562676072,0.0061883176676929,0.0006049622897990048,0.0013482399517670274,0.0003789238689932972
094755.png,0.002058777492493391,0.0017022698884829879,0.004340152256190777,0.9794051647186279,0.005674419458955526,0.0005154881509952247,0.0008990016649477184,0.0010285952594131231,0.003858570009469986,0.000517508015036583
044335.png,0.0056053632870316505,0.0056443591602146626,0.00040393558447249234,0.9792551398277283,0.0033688952680677176,0.0015910514630377293,0.001561537035740912,0.00041235683602280915,0.0018662827787920833,0.0002911487245000899
079340.png,0.001805401174351573,0.0036613685078918934,0.0007202280685305595,0.9792342185974121,0.0036169507075101137,0.00017999195551965386,0.005958784371614456,0.00029674696270376444,0.004224759992212057,0.0003015269758179784
000253.png,0.0036935899406671524,0.0013583987019956112,0.0002718849864322692,0.9791194796562195,0.008709440007805824,0.0001258945558220148,0.0006957094883546233,0.0031167224515229464,0.002372443675994873,0.0005363684031181037
073368.png,8.553846419090405e-05,0.001490047201514244,0.0003151705313939601,0.002639477141201496,0.0027106187772005796,0.0045561231672763824,0.007383707910776138,0.0005413023172877729,0.9790270328521729,0.001251044450327754
018062.png,0.0012927115894854069,0.00028269217000342906,0.0003927862853743136,0.9790146946907043,0.012013890780508518,0.000443011405877769,0.00014471988833975047,2.2672935301670805e-05,0.006066753529012203,0.0003260836820118129
056839.png,0.002905676607042551,6.425125320674852e-05,2.222675902885385e-05,0.0005708328681066632,0.00010812305845320225,0.016073908656835556,0.0003576796152628958,0.0009124353528022766,0.9788649082183838,0.00011985206947429106
032540.png,0.0019614899065345526,0.0035390015691518784,0.0009346332517452538,0.0028118169866502285,0.005236334167420864,0.0011424184776842594,0.0004883351502940059,0.9787688851356506,0.0003399188572075218,0.004777219612151384
048149.png,3.5925188512919703e-07,0.008592754602432251,0.01232115924358368,0.0005885789287276566,9.93481808109209e-05,2.8264965294511057e-05,4.214040473016212e-06,0.9783163666725159,3.84409167963895e-06,4.5131335355108604e-05
015886.png,0.0006397391553036869,0.00038870659773238003,0.002068381989374757,0.00181484199129045,0.0014509640168398619,0.000892900861799717,0.0021054954268038273,0.9782018661499023,0.00013051491987425834,0.012306640855967999
078429.png,0.003286204533651471,0.003855756251141429,0.00023528955352958292,0.0009981851326301694,0.0017417301423847675,0.01167770940810442,9.290555317420512e-05,0.9776531457901001,0.00021724772523157299,0.00024178090097848326
090944.png,0.00013836815196555108,0.0018031822983175516,0.9775402545928955,0.0005887901643291116,0.01419940683990717,0.0032944711856544018,0.0021832650527358055,7.188241579569876e-05,8.897123916540295e-05,9.146204683929682e-05
065101.png,0.007967803627252579,0.0034098110627382994,0.0007402622723020613,0.006663625594228506,0.0004704327729996294,0.0009369324543513358,0.0011145436437800527,0.9774953722953796,0.0007257293909788132,0.0004755390982609242
048117.png,1.1571052709768992e-05,0.0003949487872887403,3.955871579819359e-05,0.0012137321755290031,0.0035241087898612022,0.007051061373203993,2.121026955137495e-05,0.9774681329727173,0.0062653301283717155,0.004010283388197422
091018.png,0.002858947031199932,0.0045236023142933846,0.0011078926036134362,0.9772527813911438,0.008890489116311073,0.001515628769993782,0.002566356211900711,0.0006408386980183423,0.00038999770185910165,0.00025338365230709314
063007.png,1.4942233974579722e-05,0.01308604795485735,0.0005925059085711837,0.0002494722721166909,0.0006100217578932643,0.00770322373136878,0.00017936178483068943,0.977225124835968,3.856297553284094e-05,0.000300724757835269
049824.png,1.8898557755164802e-05,0.017895875498652458,0.0006848156335763633,0.002369269961491227,0.000685926410369575,0.0002658552548382431,0.0008699158206582069,0.9771124124526978,2.7871237762155943e-05,6.919446605024859e-05
